recall,prec,specificity,accuracy,AUC,run time(s),F1 score,no_trees,dataset
0.80684,0.95564,0.9776399999999998,0.91404,0.874,0.16164040565490723,0.8922632045502994,5,cancer
0.8164999999999999,0.98234,0.9915800000000001,0.9263199999999999,0.8908799999999999,0.34343633651733396,0.9040444865575885,10,cancer
0.8721,0.9626999999999999,0.9803799999999999,0.9400999999999999,0.91422,0.6895181179046631,0.9262460421443389,20,cancer
0.7781800000000001,0.9231200000000002,0.9606999999999999,0.8927200000000001,0.84372,0.05810656547546387,0.8694518532382929,2,cancer
0.75946,0.9814399999999999,0.99162,0.9051400000000001,0.8548,0.16045703887939453,0.8755479907870999,5,cancer
0.8684600000000001,0.8889800000000001,0.9356199999999999,0.9105599999999999,0.87798,0.34070663452148436,0.9020205210591717,10,cancer
0.83998,0.97752,0.9888,0.93334,0.9027200000000001,0.7420347213745118,0.9143942466166509,20,cancer
0.3968,0.94772,0.98594,0.76638,0.55626,0.05826921463012695,0.6913715497117069,2,cancer
0.5948,0.93492,0.9719,0.8313600000000001,0.7235600000000001,0.16951847076416016,0.7833521802650528,5,cancer
0.7692,0.97126,0.9859,0.90514,0.8573999999999999,0.34104371070861816,0.877564612481088,10,cancer
0.85382,0.9827,0.99162,0.9403,0.91304,0.695083475112915,0.9227240705213191,20,cancer
0.94342,0.8048200000000001,0.8596400000000001,0.89078,0.8669,0.057305765151977536,0.901517632929359,2,cancer
0.29700000000000004,0.9037999999999998,0.9803799999999999,0.7257999999999999,0.44636,0.16356201171875,0.6387045139051363,5,cancer
0.86798,0.9690799999999999,0.9831199999999999,0.9402200000000001,0.9142199999999999,0.34109888076782224,0.9255666427505602,10,cancer
0.88706,0.9413199999999999,0.9663,0.93674,0.9124800000000001,0.6981287002563477,0.9266788716796907,20,cancer
0.9386599999999999,0.80586,0.8626799999999999,0.8909800000000001,0.86548,0.05778703689575195,0.9006625021446508,2,cancer
0.8350000000000002,0.9890399999999999,0.9944,0.9349999999999999,0.90496,0.16532740592956544,0.9146998918576056,5,cancer
0.8493999999999999,0.9727399999999999,0.98594,0.93506,0.90596,0.33931517601013184,0.9176727678733902,10,cancer
0.8868600000000001,1.0,1.0,0.95784,0.9399200000000001,0.6950370788574218,0.9434108527131784,20,cancer
0.7969,0.9771000000000001,0.9888,0.91734,0.8775600000000001,0.05877728462219238,0.8928549332168725,2,cancer
0.6218199999999999,0.9449799999999999,0.9803599999999999,0.8468800000000002,0.74396,0.16184816360473633,0.8010880528649935,5,cancer
0.8633600000000001,0.9480000000000001,0.9719599999999999,0.9315000000000001,0.9035,0.34498071670532227,0.9176659439843193,10,cancer
0.90568,0.9109,0.9467800000000001,0.9314600000000001,0.90758,0.6994880676269531,0.9262198514081907,20,cancer
0.54232,0.8206999999999999,0.9299,0.7855,0.6519199999999999,0.06057891845703125,0.7360969434176117,2,cancer
0.84938,0.93112,0.9606999999999999,0.9192199999999999,0.88644,0.1650674819946289,0.9050553969813715,5,cancer
0.85418,0.93858,0.96638,0.92452,0.8937999999999999,0.3429422855377197,0.910272812586111,10,cancer
0.81128,0.9561399999999999,0.9776,0.91564,0.87758,0.6982546329498291,0.8944584821591045,20,cancer
0.6509400000000001,0.55462,0.6865800000000001,0.67336,0.59834,0.059345340728759764,0.6687609507172232,2,cancer
0.59932,0.97872,0.99154,0.8454200000000001,0.7404999999999999,0.16112775802612306,0.7954424219737029,5,cancer
0.7876199999999999,0.9821799999999999,0.99162,0.9156600000000001,0.8726200000000001,0.34200897216796877,0.8896122211304001,10,cancer
0.89648,0.9649800000000001,0.98034,0.94908,0.9291600000000001,0.6914681911468505,0.9384080971617822,20,cancer
0.8074199999999999,0.9279,0.96362,0.90542,0.86256,0.05843772888183594,0.8855369295878631,2,cancer
0.79282,0.9827199999999999,0.99162,0.9175199999999999,0.8756600000000001,0.16122918128967284,0.8922146574537667,5,cancer
0.8966799999999999,0.9542200000000001,0.9747999999999999,0.94566,0.9241800000000001,0.33910374641418456,0.9357410613552114,10,cancer
0.84444,0.95106,0.97478,0.9261999999999999,0.8939600000000001,0.6959245681762696,0.9096059561503388,20,cancer
0.50012,0.9323,0.9774799999999999,0.79962,0.64958,0.05885672569274902,0.7388073271671372,2,cancer
0.77364,0.9464,0.97478,0.89986,0.84956,0.16452450752258302,0.8742238963496745,5,cancer
0.90112,0.8943200000000001,0.9356,0.92272,0.8963599999999999,0.3395116329193115,0.918354961812217,10,cancer
0.8401799999999999,0.9784799999999999,0.9888,0.93338,0.9029599999999999,0.6956998825073242,0.914504988587858,20,cancer
0.66978,0.8907,0.94966,0.8454,0.76384,0.059222078323364256,0.8097076645922044,2,cancer
0.7689999999999999,0.9762599999999999,0.98888,0.9069799999999999,0.85978,0.1631396770477295,0.8789405684754522,5,cancer
0.6043,0.9620799999999999,0.98324,0.8420400000000001,0.7366599999999999,0.34386134147644043,0.7937870114745319,10,cancer
0.8347800000000001,0.9363199999999999,0.9663599999999999,0.9173600000000001,0.88202,0.6935499668121338,0.900582890105491,20,cancer
0.764,0.9441,0.97208,0.8946,0.8421200000000001,0.05937414169311524,0.8680568553439499,2,cancer
0.77852,0.9432400000000001,0.97202,0.89994,0.8526199999999999,0.16456851959228516,0.8752713308273414,5,cancer
0.9529400000000001,0.9326800000000001,0.9578999999999999,0.95604,0.94206,0.3405294418334961,0.9554188178164594,10,cancer
0.8874000000000001,0.9692999999999999,0.98316,0.9474199999999999,0.92566,0.6862162590026856,0.9352761270465167,20,cancer
0.7454000000000001,0.8956,0.9468,0.87178,0.8122400000000001,0.058440542221069335,0.8460980352398628,2,cancer
0.52834,0.9541400000000001,0.98598,0.8155000000000001,0.67558,0.16291375160217286,0.7571718424240533,5,cancer
0.77904,0.99376,0.9972200000000001,0.9158999999999999,0.87184,0.3419607639312744,0.8881459948320414,10,cancer
0.8771799999999998,0.9517800000000001,0.9720600000000001,0.9367599999999999,0.9107199999999999,0.6981361389160157,0.9246264408154353,20,cancer
0.78316,0.49781999999999993,0.5294000000000001,0.6239399999999999,0.6083000000000001,0.05853877067565918,0.6562745335059452,2,cancer
0.6133,0.8531599999999999,0.9384399999999999,0.8173,0.7122999999999999,0.16179246902465821,0.7758542209328321,5,cancer
0.89634,0.9361200000000001,0.96372,0.93864,0.915,0.33873724937438965,0.9300389546581818,10,cancer
0.9479599999999999,0.92584,0.9525600000000001,0.9509000000000001,0.93574,0.6990584373474121,0.9502667165785411,20,cancer
0.8251200000000001,0.9618200000000001,0.9803200000000001,0.9225199999999999,0.88788,0.05797171592712402,0.9027296206177635,2,cancer
0.64584,0.9791599999999999,0.9915800000000001,0.86284,0.7771399999999999,0.1675900936126709,0.8187177977425275,5,cancer
0.9010200000000002,0.9232400000000001,0.95518,0.9350000000000002,0.9116200000000001,0.34012632369995116,0.9281000603101817,10,cancer
0.87684,0.95372,0.9747399999999999,0.93834,0.91328,0.6935703754425049,0.9258100931168407,20,cancer
0.8865000000000001,0.90378,0.9410999999999999,0.9208000000000001,0.8930199999999999,0.06066222190856933,0.9138042076749905,2,cancer
0.89646,0.97508,0.98594,0.95258,0.9330400000000001,0.16323542594909668,0.9412054367548965,5,cancer
0.8771799999999998,0.9492200000000001,0.9719999999999999,0.93672,0.9115400000000001,0.3435828685760498,0.9246068790000989,10,cancer
0.81106,1.0,1.0,0.9296199999999999,0.8945000000000002,0.7029233932495117,0.9055370985603544,20,cancer
0.5423,0.9908999999999999,0.9972200000000001,0.8277599999999999,0.6998,0.06050567626953125,0.7697628276116648,2,cancer
0.6409800000000001,0.8763399999999999,0.9466199999999999,0.8328000000000001,0.7401199999999999,0.1618185520172119,0.7938049485543754,5,cancer
0.88704,0.8954600000000001,0.9383799999999999,0.91924,0.8903000000000001,0.33801584243774413,0.9127117355294558,10,cancer
0.8636799999999999,0.9533000000000001,0.97482,0.93338,0.9053799999999999,0.6925384044647217,0.9192600694606918,20,cancer
0.66058,0.73802,0.85714,0.78388,0.69484,0.05909914970397949,0.7588481795163747,2,cancer
0.7926,0.92228,0.9607199999999999,0.8980600000000001,0.85158,0.16340889930725097,0.8766500813667534,5,cancer
0.8635800000000001,0.91378,0.95236,0.91924,0.8871800000000001,0.3418277263641357,0.9079566546566218,10,cancer
0.8543799999999999,0.9735799999999999,0.98594,0.93688,0.9086799999999998,0.6964638233184814,0.9201644622255497,20,cancer
0.7031000000000001,0.96844,0.98598,0.8805999999999999,0.8139,0.06015758514404297,0.8445472577064453,2,cancer
0.6928000000000001,0.99376,0.99718,0.88382,0.8134600000000001,0.1637269973754883,0.8449924352315443,5,cancer
0.91042,0.9325000000000001,0.96076,0.94202,0.92088,0.34296650886535646,0.9356039336795972,10,cancer
0.85824,0.9300200000000001,0.9608800000000001,0.9227000000000001,0.8920600000000001,0.6968234539031982,0.9095633230910007,20,cancer
0.23545999999999995,0.7118800000000001,0.9354800000000001,0.6747,0.35007999999999995,0.06033134460449219,0.5854612819033062,2,cancer
0.7127399999999999,0.9279800000000001,0.96642,0.8718999999999999,0.8037199999999999,0.16373772621154786,0.8395836257857221,5,cancer
0.6646599999999999,0.9933399999999999,0.9972200000000001,0.8733599999999999,0.7954399999999999,0.34141058921813966,0.8309477667035805,10,cancer
0.8967,0.94658,0.96936,0.94228,0.9206999999999999,0.6959122657775879,0.9330219690234429,20,cancer
0.7966599999999999,0.8005599999999999,0.8823399999999999,0.85046,0.7979,0.060008668899536134,0.8394969298998124,2,cancer
0.7644599999999999,0.99444,0.9972200000000001,0.9105000000000001,0.8626400000000001,0.16520838737487792,0.8808370247323737,5,cancer
0.6460800000000001,0.9584199999999999,0.98324,0.85768,0.7706999999999999,0.3448422908782959,0.8146618730470678,10,cancer
0.7781800000000001,0.99444,0.9972200000000001,0.91562,0.87286,0.6975845336914063,0.8877030269472129,20,cancer
0.8776400000000001,0.7168599999999999,0.79278,0.8243600000000001,0.78874,0.0612673282623291,0.8351961250708385,2,cancer
0.18364,0.92142,0.99154,0.69054,0.3057,0.1673748016357422,0.5875797420179995,5,cancer
0.8587999999999999,0.9564600000000001,0.9776399999999998,0.9333600000000001,0.9037599999999999,0.34719281196594237,0.9182321967983611,10,cancer
0.8307800000000001,0.9620599999999999,0.98042,0.92466,0.8904,0.7244966506958008,0.9056122263295535,20,cancer
0.6463800000000001,0.59214,0.7336600000000001,0.70114,0.61608,0.05949082374572754,0.6900431659725796,2,cancer
0.7216000000000001,0.99412,0.9972200000000001,0.89456,0.83554,0.16314167976379396,0.8594084533038021,5,cancer
0.91042,0.8507399999999998,0.9046799999999999,0.9068200000000001,0.8793200000000001,0.3413337230682373,0.9075522904871086,10,cancer
0.82068,0.98918,0.99436,0.92968,0.8963800000000001,0.6986327171325684,0.907537472899412,20,cancer
0.9339000000000001,0.81796,0.87392,0.89628,0.8711400000000001,0.059968090057373045,0.9038957907652634,2,cancer
0.80166,0.9843399999999999,0.99162,0.92088,0.8820399999999999,0.16959457397460936,0.8966443363020501,5,cancer
0.86846,0.97736,0.98884,0.94396,0.9180800000000001,0.34575185775756834,0.928644151732098,10,cancer
0.8259000000000001,0.96182,0.9804600000000001,0.9228799999999999,0.88774,0.7012667179107666,0.903195464778334,20,cancer
0.71274,0.8233999999999998,0.9075399999999998,0.8349,0.7611399999999999,0.060546255111694335,0.8101235318890085,2,cancer
0.87278,0.90594,0.94384,0.91734,0.88818,0.1676927089691162,0.9083075325337034,5,cancer
0.84884,0.9678599999999999,0.9832000000000001,0.9331799999999999,0.90374,0.3458426475524902,0.9160265858718202,10,cancer
0.85836,0.9540599999999999,0.97482,0.9314600000000001,0.9032399999999999,0.6972504615783691,0.9166022621517218,20,cancer
0.84454,0.8788600000000001,0.9299,0.89808,0.85944,0.061884498596191405,0.8872043631296824,2,cancer
0.8211599999999999,0.9422599999999999,0.9692000000000001,0.91402,0.87544,0.16780633926391603,0.8951807095804802,5,cancer
0.8917200000000001,0.92774,0.95808,0.9333600000000001,0.9088800000000001,0.34645471572875974,0.9248964718543821,10,cancer
0.84928,0.98378,0.9915800000000001,0.93854,0.9114000000000001,0.6967092514038086,0.9204342982962375,20,cancer
